Unnamed: 0,smile,rt,mol_weight,polar_surface_area,h_bond_donors,h_bond_acceptors,rotatable_bonds,aromatic_rings,heavy_atoms
180,C=CCn1c(=O)c2ccccc2n(Cc2nc(-c3ccc(CC)cc3)no2)c1=O,1155.4,388.42700000000013,82.91999999999999,0,7,6,4,29
181,Cc1cc(=O)n(CC(O)=Nc2ccc3c(c2)OCCO3)c(=N)[nH]1,542.2,316.317,112.69,3,6,3,2,23
182,Cc1ccc2ncn(C3CCN(S(=O)(=O)c4ccc(C(C)C)cc4)CC3)c(=O)c2c1,1054.6,425.55400000000026,72.27000000000001,0,5,4,3,30
183,O=C(c1ccc(F)c(Cl)c1)N1CCc2nc[nH]c2C1,591.6,279.70200000000006,48.99,1,2,1,2,19
184,CCCc1nnsc1C(O)=NCc1nc(C)no1,656.3,267.314,97.29,1,7,5,2,18
185,CO[C@@H]1CCC12CCN(C(=O)c1ccco1)CC2,734.6,249.31,42.68,0,3,2,1,18
186,COc1ccc(CCc2nc3nccc(-c4ccc(F)cc4OC)n3n2)cc1,915.9,378.4070000000001,61.540000000000006,0,6,6,4,28
187,CSc1cccc(N=C(O)Cn2cccc(-c3nc(-c4ccc(Br)cc4)no3)c2=O)c1,1054.5,497.37400000000014,93.50999999999999,1,7,6,4,31
188,Cc1cc(F)ccc1NS(=O)(=O)c1ccc(-c2nnc(C3CCC3)o2)o1,962.6,377.39700000000016,98.23,1,6,5,3,26
189,CCn1ccnc1N1CCN(CC(O)=Nc2cc(Cl)ccc2OC)CC1,551.7,377.8760000000002,66.12,1,6,6,2,26
190,CCCN(C[C@@H]1CCOC1)C(=O)c1ccc(F)c(F)c1,787.1,283.318,29.54,0,2,5,1,20
191,CCn1cc(C)c(C(=O)O)c1CC(=O)N1CCC(N2CCCCC2)CC1,586.6,361.4860000000003,65.78,1,4,5,1,26
192,CCn1cc(S(=O)(=O)Nc2ccc(C)c(C)c2)c2cccnc21,887.1,329.42500000000007,63.99,1,4,4,3,23
193,Cc1nc2ccn(Cc3cccnc3)c(=O)c2cc1C(O)=NCc1ccc2c(c1)OCO2,592.1,428.44800000000026,98.83000000000001,1,7,5,4,32
194,CC(=O)N1CCCc2cc(S(=O)(=O)N3CCC(C(O)=NC[C@H]4CCCO4)CC3)ccc21,657.7,449.5730000000003,99.51,1,5,5,1,31
195,CCN1c2cc(Cl)ccc2C(O)=NC12CCN(C(O)=NCCc1ccccc1)CC2,863.3,426.9480000000002,71.66,2,3,4,2,30
196,Cc1ccc(C)c(N2CCN(C(=O)[C@@H]3CCCCN3S(=O)(=O)c3ccc(F)cc3)CC2)c1,1252.2,459.58700000000016,60.93,0,4,4,2,32
197,Cn1cnnc1[C@H]1CCCCN1S(=O)(=O)c1cccs1,639.2,312.41999999999996,68.09,0,6,3,2,20
198,OC(=Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1cc(Cl)sc1Cl,1121.1,413.307,63.94000000000001,1,6,3,3,25
199,CCn1cnc2ccc(-c3noc(-c4ccc(C)cc4)n3)cc21,832.2,304.353,56.74,0,5,3,4,23
200,OC(CCNc1c(-c2ccc(F)cc2)nc2cnccn12)=NCC1CC1,647.3,353.4010000000001,74.81,2,5,7,3,26
201,COC(=O)c1cc2n(n1)C[C@@](C)(C(O)=NC1CCCCC1)N(c1ccc(F)cc1)C2=O,847.4,428.4640000000002,97.02000000000001,1,6,4,2,31
202,COc1ccc(OC)c(-c2csc(-c3nnn(-c4ccc(C)c(C)c4)c3N)n2)c1,1231.2,407.4990000000002,88.08,1,8,5,4,29
203,COc1ccc(S(=O)(=O)N2C[C@H](C(O)=NC3CCCCC3)Oc3cc(C)ccc32)cc1,1172.9,444.55300000000034,88.43,1,5,5,2,31
204,Cc1cccc(S(=O)(=O)N2C[C@@H]3CN(C(=O)CC4CCCC4)C[C@H](C2)O3)c1,889.6,392.52100000000024,66.92,0,4,4,1,27
205,O=C(NC[C@@H](c1ccc2c(c1)OCO2)N1CCOCC1)C(=O)Nc1ccc(F)cc1F,674.8,433.4110000000001,89.13,2,6,5,2,31
206,OC(=N[C@@H](c1ccccc1)c1nnc(N2CCOCC2)o1)C1CCCCC1,735.3,370.45300000000026,83.98,1,6,5,2,27
207,Cc1cccc(N=C(O)Nc2ccc(C)n(CC(=O)O)c2=O)c1,721.2,315.32900000000006,103.92000000000002,3,4,4,2,23
208,O=C(NC1CCN(Cc2ccccc2)CC1)c1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1,1186.1,495.60500000000036,108.63999999999999,1,7,7,3,35
209,C[C@H]1CCCCN1CCCN=C(O)CN1C(=O)CSc2cccn2-c2ccccc21,650.8,426.58600000000007,61.07,1,5,6,2,30
210,COc1ccc(-c2cn3c(CC(O)=Nc4ccc5c(c4)OCCO5)csc3n2)cc1OC,684.2,451.50400000000025,86.81000000000002,1,8,6,4,32
211,CCN(CCN=C(O)c1ccc2[nH]c3c(c2c1)CN(C(C)=O)CC3)c1ccccc1,1160.8,404.5140000000002,71.93,2,3,6,3,30
212,O=C(CCC(O)=NCCN1CCCCCC1)N1C[C@H]2CCCN2c2ccccc21,646.0,398.5510000000001,59.38,1,4,6,1,29
213,CC(C)Cc1noc(C2(F)CCN(S(=O)(=O)c3ccc(C(C)(C)C)cc3)CC2)n1,600.7,423.5540000000002,76.30000000000001,0,5,5,2,29
214,CC(C)CC(=O)N1CCN(c2nc3ccccc3n(CC(C)C)c2=O)CC1,1078.0,370.49700000000024,58.440000000000005,0,5,5,2,27
215,O=c1c2sc3nc(-c4ccccc4)ccc3c2ncn1CC(O)=Nc1ccccc1,985.7,412.47400000000016,80.37,1,6,4,5,30
216,CC(C)N1CCC2(CC1)CN(C(O)=NCc1ccco1)Cc1ccccc1O2,649.8,383.49200000000013,61.44,1,4,3,2,28
217,Cc1cccc(-c2noc(Cc3nc(-c4ccc5c(c4)OCO5)cs3)n2)c1,1201.0,377.42500000000007,70.27000000000001,0,7,4,4,27
218,Cc1ccc(-c2noc(-c3cccc(S(=O)(=O)NCc4ccccc4)c3)n2)cc1,1208.6,405.4790000000001,85.09,1,5,6,4,29
219,COc1ccc(-c2noc(CC3CCN(C(=O)C4(c5ccc(OC)cc5)CC4)CC3)n2)cc1,1034.9,447.53500000000025,77.69000000000001,0,6,7,3,33
220,O=C(C1=NN(Cc2ccccc2)c2ccc(Cl)cc2S1(=O)=O)N1CCOCC1,823.7,419.89000000000027,79.28,0,6,3,2,28
221,Cc1cc(N(C)C)n2nc(CN3CCC(Cc4ccccc4)CC3)nc2n1,636.9,364.4970000000001,49.56,0,6,5,3,27
222,OC(=NCCOc1cc(N2CCCC2)ncn1)NCc1ccccc1,575.3,341.415,82.87,2,5,7,2,25
223,O=c1c2sccc2nc(N2CCC[C@H](C(O)=NCc3ccc(F)cc3F)C2)n1-c1ccc(F)cc1,884.8,498.53000000000014,70.72,1,6,5,4,35
224,COc1ccc(CC(=O)N2CCC[C@H]2c2cc(C)on2)cc1OC,715.9,330.384,64.8,0,5,5,2,24
225,CC1=C(c2cccc(Cl)c2)S(=O)(=O)N=C1N1CCCN(C(=O)c2ccoc2)CC1,806.5,433.9170000000003,83.19000000000001,0,5,2,2,29
226,COc1cc(CN=C(O)c2ccc3c(c2)N=C(O)[C@H]2CCCCN32)cc(OC)c1OC,725.5,425.48500000000035,96.11,2,6,6,2,31
227,CCCC(=O)Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)[C@@H](C(=O)N(C)C)C2,759.2,427.93200000000013,69.72,1,3,5,2,30
228,CC(C)c1nnc2n1CCN(C(=O)CC1CCCCC1)C2,698.9,290.41100000000006,51.02,0,4,3,1,21
229,Cc1ccc(Nc2nc(-c3ccc4c(c3)OCO4)cs2)nc1,863.4,311.366,56.27000000000001,1,6,3,3,22
230,Clc1ccc(Cl)c(-c2ccc(CNCc3ccccn3)o2)c1,733.0,333.218,38.06,1,3,5,3,22
231,COc1ccc(-c2n[nH]c3c2[C@@H](c2cccc(O)c2)N=C3O)cc1,654.5,321.33600000000007,90.73,3,4,3,3,24
232,Cc1ccc(S(=O)(=O)N2CCC3(CC[C@H](CN4CCN(C)CC4)O3)CC2)cc1Cl,655.0,442.0250000000003,53.09,0,5,4,1,29
233,Cn1nc(-c2nc(C3CC3)no2)c2c1CCN(C(=O)c1ccncc1)C2,628.2,350.38200000000006,89.94000000000001,0,7,3,3,26
234,CCCN1C(=O)[C@@H]2CCC(=O)N2c2ccc(C(O)=NC(C)C)cc21,668.7,329.40000000000003,73.21000000000001,1,3,4,1,24
235,CCn1c(N2CCC[C@H](C(O)=NCCCN3CCCc4ccccc43)C2)cc(=O)n(C)c1=O,847.1,453.5870000000002,83.07,1,7,7,2,33
236,Cc1cc(=O)n(Cc2ccc(OC(F)(F)F)cc2)c(Nc2ccc(F)c(F)c2)n1,1300.5,411.33000000000004,56.15,1,5,5,3,29
237,CCCCNC(=O)c1nc(=Nc2ccc(CC)cc2)c2ccccc2[nH]1,916.3,348.45000000000005,70.14,2,3,6,3,26
238,Cc1nc2cc(N3CCC[C@@H](C(O)=NCCN4CCCCCC4)C3)cnc2nc1C,592.3,410.5660000000003,77.74,1,6,5,2,30
239,O=C(NCc1ccccc1OC(F)(F)F)c1ccc(N2CCOCC2)nn1,777.3,382.34200000000016,76.58,1,6,5,2,27
240,CCC(O)=NCc1nc2c(n1C)CN(C(=O)c1ccc(Br)cc1)CC2,604.6,405.2960000000001,70.72,1,4,4,2,25
241,COc1cccc(/C=N\N=C(O)[C@H](C)S[C@@H](C)C(O)=N/N=C/c2cccc(OC)c2)c1,769.4,442.54100000000017,108.36000000000001,2,7,10,2,31
242,O=C(NCc1ccccc1)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O,1371.9,385.4230000000001,84.22,2,5,5,4,29
243,COc1ccc(NC(=O)c2cnc(N3CCN(c4ccccc4OC)CC3)[nH]c2=N)cc1,737.3,434.50000000000017,106.57,3,7,6,3,32
244,CN1CCN([C@@H](CNC(=O)C(O)=Nc2ccc(Cl)cc2)c2ccc3c(c2)OCO3)CC1,715.7,444.91900000000027,86.63000000000001,2,6,5,2,31
245,CS(=O)(=O)N1CCN(C(=O)CCn2nnc3ccccc3c2=O)CC1,604.3,365.41500000000013,105.47,0,7,4,2,25
246,Cc1ccc(-n2cc(C3=CCN(CC(O)=NC4CCN(Cc5ccccc5)CC4)CC3)cn2)cc1,550.9,469.63300000000027,56.89,1,5,7,3,35
247,O=C(c1ccc(F)c(F)c1)N1CCC[C@H](C(O)=NC2CCCC2)C1,762.8,336.3820000000002,52.900000000000006,1,2,3,1,24
248,OC(Cc1cccc2ccccc12)=NCCOc1ccc(F)cc1,859.6,323.36699999999996,41.82000000000001,1,2,6,3,24
249,CS(=O)(=O)N1C[C@@H](C(O)=Nc2ccc3c(c2)OCCO3)C2(CCCCC2)C1,847.4,394.4930000000004,88.43,1,5,3,1,27
250,CCOc1ccc(-c2nc(CN=C(O)Nc3cc(OC)ccc3OC)c(C)o2)cc1,963.2,411.4580000000002,98.34000000000002,2,6,8,3,30
251,CC(=O)c1cccc(N=C(O)N2CCc3nc[nH]c3C2)c1,556.3,284.319,81.57999999999998,2,3,2,2,21
252,Cc1cc(C)c(OCC(=O)N(Cc2ccc(C)o2)[C@@H]2CCS(=O)(=O)C2)c(C)c1,1030.8,405.5160000000002,76.82,0,5,6,2,28
253,OC(=Nc1ccccc1Cl)Nc1ccc(Oc2ccc(NC(O)=Nc3ccccc3Cl)cc2)cc1,1248.5,507.37700000000007,98.47000000000001,4,3,6,4,35
254,CCOC(=O)c1cnc2nc(C)ccc2c1Nc1ccc(Cl)cc1,752.5,341.798,64.11,1,5,4,3,24
255,O=C(c1nn(CC(O)=Nc2nc3ccc(Cl)cc3s2)c2ccccc12)N1CCCCC1,969.4,453.9550000000003,83.61,1,6,4,4,31
256,Cc1oc(C2CCC2)nc1C(O)=NCc1ccc2c(c1)OCO2,978.3,314.34100000000007,77.08000000000001,1,5,4,2,23
257,CCC(=O)Nc1ccc(S(=O)(=O)NCCOc2ccc3c(c2)OCO3)cc1,829.6,392.4330000000001,102.96000000000001,2,6,8,2,27
258,CC(C)c1ccc(NC(=O)CN2CCN(C(=O)Nc3ccc(Br)cc3)CC2=O)cc1,884.7,473.3710000000001,81.75,2,3,5,2,30
259,CCCN(C)c1nccnc1O[C@@H]1CCN(C(=O)CC)C1,693.9,292.38300000000004,58.56,0,5,6,1,21
260,CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4ccc(F)c(F)c4)c(=O)c3s2)C1,708.2,490.5360000000002,116.20000000000002,2,8,7,3,34
261,CC(C)c1noc(-c2ccn3c(CC(=O)N4CCCCC4)nnc3c2)n1,721.0,354.4140000000001,89.42,0,7,4,3,26
262,CN1C(=O)C2(CCN(C(=O)C3c4ccccc4Oc4ccccc43)CC2)N=C1O,705.3,391.4270000000002,82.44000000000001,1,4,1,2,29
263,Cc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCOCC5)n4)ccn3n2)c(C)c1,792.5,420.4730000000002,90.69,0,9,5,4,31
264,Cc1nc2cc(-c3noc([C@@H](C)Oc4cccc(Cl)c4)n3)ccc2n(C)c1=O,1108.5,396.8340000000001,83.03999999999999,0,7,4,4,28
265,Cn1nc(C(=O)N2CCC[C@H](C(O)=NC3CC3)C2)c2c1CCN(C(=O)COc1ccc(F)cc1)C2,673.7,483.5440000000003,100.26,1,6,6,2,35
266,C[C@]12C(=O)N(Cc3ccccc3)C(=O)[C@H]1[C@@H]1C=C[C@H]2C1,844.2,267.32800000000003,37.38,0,2,2,1,20
267,CCn1c(C(=O)N2CCN(c3ccccn3)CC2)cc2c(=O)oc3ccccc3c21,636.7,402.4540000000002,71.58000000000001,0,6,3,4,30
268,O=C(CN1CCN(C(=O)c2cc3cn(C4CCCC4)cc3s2)CC1)N1CCCC1,1149.3,414.57500000000033,48.790000000000006,0,5,4,2,29
269,COc1ccccc1NC(O)=NC[C@@H](c1cccnc1)c1cn(C)c2ccccc12,678.2,400.48200000000014,71.66999999999999,2,4,6,4,30
270,O=c1c(S(=O)(=O)c2ccccc2)cc2ccccc2n1CC(O)=NCc1ccccc1,858.5,432.5010000000002,88.73,1,5,6,4,31
271,COC(=O)c1ccccc1N=C(O)CN1C(=O)CN=C(c2ccccc2)c2ccccc21,957.9,427.4600000000001,91.56,1,5,5,3,32
272,Cc1csc(N=C(O)CSc2ccc(-c3cccnc3)nn2)n1,588.9,343.437,84.15,1,7,5,3,23
273,CCc1cccc(N=C(O)Cn2c(=O)cc(C)[nH]c2=N)c1,618.0,286.335,94.22999999999999,3,4,4,2,21
274,CC[C@@H](CO)NC(=O)C(=O)NCCC1=CCCCC1,724.5,268.35699999999997,78.43,3,3,6,0,19
275,COc1ccc(-c2noc(Cc3nnc(-c4cccc(Cl)c4)o3)n2)cc1,1074.8,368.78000000000003,87.07000000000001,0,7,5,4,26
276,COc1ccc(Br)c(C(O)=Nc2ccc3c(c2)C(O)=NCC3)c1,672.4,375.22200000000015,74.41,2,3,3,2,23
277,CC1CCN(c2cc(-n3cnc(C(=O)N4CCN(c5ncccn5)CC4)c3)ncn2)CC1,879.8,433.5200000000002,96.17000000000002,0,9,4,3,32
278,COc1ccc(NC(=O)Nc2ccc(-c3cn4cccnc4n3)cc2)cc1,616.5,359.38900000000007,80.55,2,5,4,4,27
279,CC(C)c1cnc2c(c1SCc1ccccn1)c(=O)n(C)c(=O)n2C,737.1,356.4510000000001,69.78,0,7,4,3,25
280,COc1cc(OC)cc(-c2nc(-c3ccc4c(c3)oc(=O)n4C(C)C)no2)c1,1083.9,381.3880000000001,92.52000000000001,0,8,5,4,28
281,Cc1cccc(N=C(O)CSc2nnc(N=C(O)CN(C)S(C)(=O)=O)s2)c1C,617.5,443.5760000000002,128.34,2,8,8,2,28
282,CN1CCCc2cc(C(=O)NCc3cccc(F)c3)sc21,915.2,304.39,32.34,1,3,3,2,21
283,N=C(O)[C@@H]1Cc2ccccc2N1C(=O)c1ccc([N+](=O)[O-])o1,633.1,301.25800000000004,120.67,2,5,3,2,22
284,COc1cccc(-c2nc(C3CCN(S(=O)(=O)c4cccc(Cl)c4)CC3)no2)c1,1159.2,433.9170000000002,85.53,0,6,5,3,29
285,O=C(c1nnn(Cc2ccc(Cl)cc2)c1-n1cccc1)N1CCCC1,915.3,355.8290000000002,55.95,0,5,4,3,25
286,CN(C)C(=O)CCc1ccc2c(c1)CN(C(=O)CC1CCCC1)CCO2,781.0,358.48200000000026,49.85000000000001,0,3,5,1,26
287,COc1ccc(OC)c(NC(O)=NCc2cccn2Cc2ccccc2)c1,927.0,365.4330000000001,68.00999999999999,2,4,7,3,27
288,O=C(Nc1ccc(OCc2nnc(-c3ccccc3)o2)cc1)c1ccoc1,808.5,361.3570000000001,90.39,1,6,6,4,27
289,Cc1cc(N(CCO)Cc2ccccc2)n2nc(-c3ccccc3C)nc2n1,786.4,373.46000000000015,66.55,1,6,6,4,28
290,O=C1N(CC(O)=NCC2CCCCC2)CCN1Cc1ccc(F)cc1,853.8,347.4339999999999,56.14000000000001,1,2,6,1,25
291,O=C(Nc1ccc(F)cc1Cl)c1c(O)c2cccnc2n(-c2cccc(F)c2)c1=O,1297.0,427.7940000000001,84.22,2,5,3,4,30
292,Cc1cc(C(=O)NCCc2ccc(Cl)cc2)n(-c2ccccc2)n1,910.9,339.8260000000001,46.92,1,3,5,3,24
293,CC[C@H]1Oc2ccc(S(=O)(=O)N3CCC(C(=O)N4CCOCC4)CC3)cc2N=C1O,690.7,437.51800000000026,108.74000000000001,1,6,4,1,30
294,Cc1ccccc1-n1c(=O)c2sccc2n(Cc2nc(-c3ccc(OC(C)C)cc3)no2)c1=O,1121.7,474.54200000000026,92.15,0,9,6,5,34
295,Cc1ccc(-c2nc3nc(C)cc(C)n3c2Nc2ccccc2C)cc1,782.3,342.4460000000001,42.22,1,4,3,4,26
296,CCCn1cc(C(O)=Nc2cccc(OC)c2)c(=O)c2ccc(C)nc21,1132.9,351.4060000000001,76.71000000000001,1,5,5,3,26
297,CCc1ccccc1N1C(=O)CN(S(C)(=O)=O)C[C@]1(C)C(O)=NCc1ccccc1,804.5,429.54200000000014,90.28,1,4,6,2,30
298,CN1CCN(c2ncc3c(=O)n(C[C@@H]4CCCO4)ccc3n2)CC1,567.1,329.40400000000005,63.489999999999995,0,7,3,2,24
299,O=C(NCC(O)=Nc1nc2ccccc2[nH]1)c1ccc(C(F)(F)F)cc1,688.0,362.31100000000004,90.37,3,3,4,3,26
300,CCOC(=O)N1CCC(NC(=O)c2nc(-c3cnccn3)no2)CC1,631.4,346.34700000000015,123.34,1,8,4,2,25
301,c1ccc(-c2noc(-c3nc(-c4ccncc4)no3)n2)cc1,958.4,291.27,90.73,0,7,3,4,22
302,Cc1ccc(-n2cc(C(=O)OCC(=O)OC(C)C)c3ccccc3c2=O)cc1,1134.6,379.4120000000001,74.6,0,6,5,3,28
303,COC(=O)c1c(O)nc2ccc(F)cc2c1NCc1cccc(Br)c1,830.7,405.22300000000007,71.45,2,5,4,3,25
304,O=C(c1csc(S(=O)(=O)N2CCC(C(O)=Nc3nccs3)CC2)c1)N1CCOCC1,679.5,470.5980000000003,112.4,1,8,5,2,30
305,O=C(c1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1)N1CCN(c2ccccn2)CC1,650.0,468.5390000000002,112.74,0,8,5,3,33
306,O=C([C@@H]1CCCN(c2nccnc2Sc2ccccc2)C1)N1CCCCCC1,1115.0,396.56000000000034,49.330000000000005,0,5,4,2,28
307,COc1ccc(Oc2ncc(-c3ccc(C(=O)NC4CC4)cc3)cn2)cc1,774.4,361.4010000000001,73.34,1,5,6,3,27
308,COc1ccc(-c2noc(CN3N=N[C@H]4C(=O)N(c5cccc(Cl)c5)C(=O)[C@H]43)n2)c(OC)c1,912.4,468.8570000000002,122.72,0,10,6,3,33
309,O=C1CCC(=O)N1CC(O)=Nc1nnc(-c2ccc(Cl)s2)o1,642.3,340.74800000000005,108.89,1,7,4,2,22
310,CC(C)C(=O)N1CCc2cc(CNC(=O)c3ccnn3C)ccc21,708.2,326.40000000000003,67.23,1,4,4,2,24
311,CCc1csc(-c2ccc(S(=O)(=O)NCCN3CCC(C)CC3)s2)n1,718.3,399.6070000000002,62.300000000000004,1,6,7,2,25
312,O=c1n(Cc2cc(F)cc(F)c2)nc2c(S(=O)(=O)N3CCOCC3)cccn12,742.9,410.4020000000002,85.91,0,7,4,3,28
313,CCCN1C(=O)COc2cc(-c3noc(C(=O)NC4CCCC4)n3)ccc21,977.4,370.40900000000016,97.56000000000002,1,6,5,2,27
314,OC(CS[C@H]1CCc2ccccc2N=C1O)=Nc1ccc(Cl)cc1Cl,930.5,395.31100000000015,65.18,2,3,4,2,25
315,CCn1cnc(S(=O)(=O)N2CCC(C(O)=Nc3cc(C)ccc3C)CC2)c1,719.4,390.5090000000002,87.79,1,5,5,2,27
316,CCCCN(CC)C(=O)[C@H]1CCCN(c2nc3cccnc3s2)C1,914.5,346.50000000000006,49.330000000000005,0,5,6,2,24
317,CCn1c(=O)c(N2CCC(C(O)=NCCc3c[nH]c4ccc(C)cc34)CC2)nc2ccccc21,965.8,457.57800000000026,86.51,2,5,6,4,34
318,Cc1cc(C(O)=Nc2sc(C)c(C)c2C#N)on1,786.1,261.306,82.41000000000001,1,5,2,2,18
319,O=c1c2scc(-c3ccc(F)cc3)c2ncn1CCOc1ccccc1,1072.4,366.41700000000014,44.120000000000005,0,5,5,4,26
320,O=S(=O)(NCC1CCN(Cc2cccs2)CC1)c1cc(F)ccc1F,561.9,386.48900000000015,49.410000000000004,1,4,6,2,25
321,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(O)=NCCCc2ccccc2)OCO4)cc(OC)c1OC,760.6,549.6200000000003,119.20000000000002,3,8,10,3,40
322,COc1ccc(-c2nc(=O)c3c([nH]2)CN(C(=O)COc2ccccc2C)CC3)cc1,815.5,405.4540000000002,84.52,1,5,5,3,30
323,CC(=O)c1cccc(N=C(O)Cn2cc(-c3nnc(C)o3)c3ccccc32)c1,755.3,374.4000000000001,93.50999999999999,1,6,5,4,28
324,CCc1nn2c(CNS(=O)(=O)c3ccc(C)cc3)c(-c3ccccc3)nc2s1,972.9,412.5400000000001,76.36,1,6,6,4,28
325,O=c1cnc2cc(C(O)=NC3CCCC3)ccc2n1CC(O)=NCc1ccc(F)cc1F,721.1,440.4500000000001,100.07,2,5,6,3,32
326,CCOc1coc(C(=O)NCCc2ccc(Cl)cc2)cc1=O,706.1,321.76,68.53999999999999,1,4,6,2,22
327,CC(C)n1cnc2cc(CN=C(O)c3ccc(F)cc3Cl)ccc21,618.7,345.805,50.41,1,3,4,3,24
328,COc1ccc([C@@H]2CCCN2C(=O)c2ccnn2C)cc1,721.7,285.34700000000004,47.36,0,4,3,2,21
329,CCOC(=O)c1c(C)[nH]c(C(=O)N2CCC(CC(O)=NCc3ccccc3)CC2)c1C,761.5,425.52900000000017,94.99000000000001,2,4,7,2,31
330,COc1c(C(O)=NC(C)C)sc2cc(Cl)ccc12,1057.3,283.78000000000003,41.82,1,3,3,2,18
331,CCOC(=O)C1=NN(c2ccccc2)C[C@@H]1C(=O)OC,917.3,276.29200000000003,68.2,0,6,4,1,20
332,Cc1cccc(S(=O)(=O)N2CCC(n3cnnc3C(C)C)CC2)c1,735.0,348.47200000000015,68.09,0,5,4,2,24
333,N=c1nc2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2c(N)[nH]1,630.5,346.3500000000001,144.79,5,7,2,4,26
334,COc1ccc(-c2cc3nn(CC(=O)N4CCOCC4)c(=O)n3c(C)n2)cc1,717.4,383.40800000000013,90.96,0,8,4,3,28
335,CSc1ccc(CCN=C(O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1,897.1,409.48600000000005,59.0,1,5,6,4,29
336,Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,973.5,437.7790000000001,27.05,0,4,6,4,27
337,CCCN=C(O)C1CCN(c2cc(SCC(O)=Nc3cccc(CC)c3)ncn2)CC1,809.6,441.60100000000017,94.2,2,6,9,2,31
338,CCN(CC)C(=O)c1ccc(O)c(OC)c1,718.1,223.272,49.77000000000001,1,3,4,1,16
339,COc1ccc(/C=C\c2onc(C)c2N=C(C)O)cc1S(=O)(=O)N1CCN(c2ncccn2)CC1,738.5,498.5650000000003,134.25,1,9,7,3,35
340,Cc1cccc(-c2cc3n(n2)CCCN(C(=O)c2n[nH]c4ccccc24)C3)c1,860.0,371.444,66.81,1,4,2,4,28
341,Cc1ccc(CN=C(O)[C@H]2CCCN(c3ccc(=O)n(-c4ccc(C)c(Cl)c4)n3)C2)cc1,974.9,450.9700000000002,70.72,1,5,5,3,32
342,CCN1C(=O)CCc2cc(NS(=O)(=O)c3cccc(Cl)c3)ccc21,999.5,364.8540000000001,66.48,1,3,4,2,24
343,Cc1nn(CC(O)=NCCCN2CCCC2=O)c(=O)c2nc(-c3ccccc3)sc12,668.0,425.51400000000007,100.67999999999999,1,7,7,3,30
344,Cc1nn(-c2ccccc2)c2sc(C(=O)Oc3ccc(F)cc3)cc12,1376.8,352.39,44.120000000000005,0,5,3,4,25
345,Cc1ccnc(C(=O)Nc2cccc(Cl)c2Cl)n1,866.2,282.13000000000005,54.88,1,3,2,2,18
346,OC(CCNc1cnc2cnccn12)=NCc1ccccc1C(F)(F)F,585.1,363.343,74.81,2,5,6,3,26
347,O=C1NC2(CCN(C(O)=Nc3ccccc3Cl)CC2)N=C1c1ccccc1,799.9,382.85100000000017,77.29,2,3,2,2,27
348,Cc1[nH]nc(-c2ccc(S(=O)(=O)N3CCC(C)CC3)o2)c1C,931.6,323.41800000000006,79.2,1,4,3,2,22
349,OC(=NC1CCCC1)N1CCC[C@H]1c1n[nH]c(-c2ccccc2)n1,697.4,325.416,77.4,2,3,3,2,24
350,CC(C)c1ccc(S(=O)(=O)N(C)CC2CCOCC2)cc1,1011.6,311.44700000000006,46.61,0,3,5,1,21
351,OC(=Nc1ccccc1Br)N1CCc2nc(-c3ccc(F)cc3)ncc2C1,1019.7,427.2770000000001,61.61000000000001,1,3,2,3,27
352,CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(O)=Nc4cc(C)cc(C)c4)c(=O)c3s2)C1,759.2,482.61000000000024,116.20000000000002,2,8,7,3,34
353,Cc1[nH]c2ccccc2c1C(=O)[C@H](c1ccccc1)N1CCN(c2ncccn2)CC1,681.9,411.5090000000002,65.12,1,5,5,4,31
354,C[C@@]1(c2nc(-c3ccccc3)no2)CCCN(Cc2ncon2)C1,753.7,325.372,81.08,0,7,4,3,24
355,CN(C)[C@@H](CN=C(O)c1cc(-c2ccccc2)on1)c1cccs1,662.7,341.43600000000004,61.86,1,5,6,3,24
356,COC(=O)[C@@H](N=C(O)N1CCc2c([nH]c(-c3ccc(OC)cc3)nc2=O)C1)C(C)C,703.5,414.4620000000002,117.11000000000001,2,6,5,2,30
357,CCc1ccc(NC(=O)Cn2c(N3CCOCC3)nc(C)cc2=O)cc1,711.3,356.42600000000004,76.46000000000001,1,6,5,2,26
358,CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)[C@@H]1CCCCN21,795.3,426.56100000000043,64.17,0,4,5,1,31
359,Cc1ccnc(N2CCC[C@@H](C(O)=NCc3ccc(F)cc3)C2)n1,709.1,328.3910000000001,61.61,1,4,4,2,24
360,CN1C(=O)CO[C@@H](C(=O)O)[C@@H]1c1ccccc1,621.2,235.23900000000003,66.84,1,3,2,1,17
